frequency_hz,angle_deg,top_front_norm_db,top_rear_norm_db,top_front_minus_rear_norm_db,nude_front_norm_db,nude_rear_norm_db,nude_front_minus_rear_norm_db,front_baffle_transfer_db,rear_baffle_transfer_db,front_minus_rear_baffle_transfer_db,combo_front_norm_db,combo_rear_norm_db,combo_front_minus_rear_norm_db,combo_minus_l22_front_db,combo_minus_l22_rear_db
300.2929915487766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300.2929915487766,15.0,-0.34946441650390625,-0.2767791748046875,-0.07268524169921875,-0.2010955810546875,-0.5108642578125,0.3097686767578125,-0.14836883544921875,0.2340850830078125,-0.38245391845703125,-0.48262786865234375,-0.3250732421875,-0.15755462646484375,-0.1331634521484375,-0.0482940673828125
300.2929915487766,30.0,-1.5909271240234375,-1.09466552734375,-0.4962615966796875,-0.9495925903320312,-0.6986923217773438,-0.2509002685546875,-0.6413345336914062,-0.39597320556640625,-0.245361328125,-1.7485122680664062,-1.18634033203125,-0.5621719360351562,-0.15758514404296875,-0.0916748046875
300.2929915487766,45.0,-3.7883148193359375,-2.5071868896484375,-1.2811279296875,-2.408763885498047,-2.414752960205078,0.00598907470703125,-1.3795509338378906,-0.09243392944335938,-1.2871170043945312,-3.9640884399414062,-2.7546844482421875,-1.2094039916992188,-0.17577362060546875,-0.24749755859375
300.2929915487766,60.0,-7.750404357910156,-4.9457855224609375,-2.8046188354492188,-4.909595489501953,-5.204524993896484,0.29492950439453125,-2.840808868408203,0.2587394714355469,-3.09954833984375,-8.1248779296875,-5.224983215332031,-2.8998947143554688,-0.37447357177734375,-0.27919769287109375
300.2929915487766,75.0,-29.894390106201172,-9.454597473144531,-20.43979263305664,-9.594196319580078,-10.454505920410156,0.8603096008300781,-20.300193786621094,0.999908447265625,-21.30010223388672,-18.023937225341797,-9.919776916503906,-8.10416030883789,11.870452880859375,-0.465179443359375
300.2929915487766,90.0,-17.40838623046875,-26.318695068359375,8.910308837890625,-22.464599609375,-24.506072998046875,2.041473388671875,5.05621337890625,-1.8126220703125,6.86883544921875,-21.225170135498047,-27.743331909179688,6.518161773681641,-3.816783905029297,-1.4246368408203125
