angle_deg,top_front_minus_rear_rms_db,top_front_minus_rear_max_abs_db,top_front_minus_rear_max_abs_frequency_hz,front_minus_rear_baffle_transfer_rms_db,front_minus_rear_baffle_transfer_max_abs_db,front_minus_rear_baffle_transfer_max_abs_frequency_hz,combo_front_minus_rear_rms_db,combo_front_minus_rear_max_abs_db,combo_minus_l22_front_rms_db,combo_minus_l22_front_max_abs_db
0.0,0.0,0.0,300.2929915487766,0.0,0.0,300.2929915487766,0.0,0.0,0.0,0.0
15.0,0.04625839254873108,0.07268524169921875,300.2929915487766,0.21947109220050742,0.38245391845703125,300.2929915487766,0.16312007293487396,0.18396759033203125,0.12824903371077678,0.1331634521484375
30.0,0.3803026592900565,0.4962615966796875,300.2929915487766,0.31766343795031776,0.45114898681640625,417.4805010855198,0.521631300009555,0.5621719360351562,0.11488702531014931,0.15758514404296875
45.0,1.0143296989372146,1.2811279296875,300.2929915487766,1.2286218545751681,1.4448394775390625,402.4658514261246,1.098903252702859,1.2094039916992188,0.1030992047527336,0.17577362060546875
60.0,2.2938157902432375,2.8046188354492188,300.2929915487766,2.7941188850124985,3.09954833984375,300.2929915487766,2.402899824940931,2.8998947143554688,0.16747400116693015,0.37447357177734375
75.0,13.692656189584913,20.43979263305664,300.2929915487766,14.735821801882738,21.30010223388672,300.2929915487766,5.985796733856273,8.10416030883789,7.501736595272615,11.870452880859375
90.0,12.362224914842532,15.423107147216797,557.0068796277046,11.436891535002305,15.352638244628906,570.1904744505882,3.681168178825601,6.518161773681641,4.514386959783135,6.126861572265625
